institute code,institute name,branch code,course name,status,university,category,rank,percentile,gender,quota,category(1),branch,year,cap round
'05330,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",'0533061210,Mechanical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GSEBCH,166955,32.4837011,G,H,SEBC,B.Tech,2025,1
'05330,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",'0533061210,Mechanical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LOPENH,121719,57.8195751,L,H,OPEN,B.Tech,2025,1
'05330,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",'0533061210,Mechanical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LNT2H,174040,28.2789485,L,H,NT2,B.Tech,2025,1
'05330,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",'0533061210,Mechanical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LOBCH,124356,56.8426573,L,H,OBC,B.Tech,2025,1
'05330,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",'0533061210,Mechanical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LSCH,188206,16.1743072,L,H,SC,B.Tech,2025,1
'05330,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",'0533061210,Mechanical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LSEBCH,198585,6.3882064,L,H,SEBC,B.Tech,2025,1
'05330,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",'0533099510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GOPENH,57101,82.8372770,G,H,OPEN,B.Tech,2025,1
'05330,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",'0533099510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GSCH,93650,69.8941051,G,H,SC,B.Tech,2025,1
'05330,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",'0533099510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GSTH,189095,15.4704064,G,H,ST,B.Tech,2025,1
'05330,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",'0533099510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GVJH,131069,53.6060165,G,H,VJ,B.Tech,2025,1
'05330,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",'0533099510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GNT1H,71430,78.2396759,G,H,NT1,B.Tech,2025,1
'05330,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",'0533099510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GNT2H,67998,79.3730892,G,H,NT2,B.Tech,2025,1
'05330,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",'0533099510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GOBCH,59180,82.1319232,G,H,OBC,B.Tech,2025,1
'05330,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",'0533099510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GSEBCH,114952,60.9090909,G,H,SEBC,B.Tech,2025,1
'05330,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",'0533099510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LOPENH,43452,87.1376478,L,H,OPEN,B.Tech,2025,1
'05330,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",'0533099510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LSCH,66023,79.8919296,L,H,SC,B.Tech,2025,1
'05330,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",'0533099510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LOBCH,54237,83.7674516,L,H,OBC,B.Tech,2025,1
'05330,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",'0533099510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LSEBCH,100436,67.2177090,L,H,SEBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533119110,Civil Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GOPENH,129703,54.1537389,G,H,OPEN,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533119110,Civil Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GSCH,180095,22.8214173,G,H,SC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533119110,Civil Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GSTH,184816,19.1697794,G,H,ST,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533119110,Civil Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GNT1H,201185,3.4408227,G,H,NT1,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533119110,Civil Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GNT3H,142365,47.3563218,G,H,NT3,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533119110,Civil Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GOBCH,138481,49.6043895,G,H,OBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533119110,Civil Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GSEBCH,167598,32.1650475,G,H,SEBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533119110,Civil Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LOPENH,129306,54.1537389,L,H,OPEN,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533119110,Civil Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LOBCH,129931,54.0903901,L,H,OBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533119110,Civil Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LSCH,190399,14.0716041,L,H,SC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533119110,Civil Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LVJH,136757,50.5909012,L,H,VJ,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533119110,Civil Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LNT2H,189993,14.7567322,L,H,NT2,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124510,Computer Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GOPENH,81746,74.5404987,G,H,OPEN,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124510,Computer Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GSCH,138353,49.7291102,G,H,SC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124510,Computer Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GSTH,195940,9.0142807,G,H,ST,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124510,Computer Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GVJH,104182,65.8462319,G,H,VJ,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124510,Computer Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GNT1H,112765,62.0615406,G,H,NT1,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124510,Computer Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GNT2H,109742,63.3986014,G,H,NT2,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124510,Computer Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GNT3H,90171,71.4755245,G,H,NT3,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124510,Computer Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GOBCH,86800,72.6730266,G,H,OBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124510,Computer Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GSEBCH,140779,48.5587427,G,H,SEBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124510,Computer Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LOPENH,73187,77.1631566,L,H,OPEN,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124510,Computer Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LSCH,121771,57.8195751,L,H,SC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124510,Computer Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LSTH,179333,23.4132019,L,H,ST,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124510,Computer Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LNT1H,92735,70.5005064,L,H,NT1,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124510,Computer Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LNT2H,94308,69.4936445,L,H,NT2,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124510,Computer Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LNT3H,86717,72.6730266,L,H,NT3,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124510,Computer Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LOBCH,81823,74.0630785,L,H,OBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124510,Computer Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LSEBCH,93697,69.8941051,L,H,SEBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124610,Information Technology,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GOPENH,83867,73.6159498,G,H,OPEN,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124610,Information Technology,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GSCH,137101,50.4913264,G,H,SC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124610,Information Technology,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GVJH,125536,56.2929777,G,H,VJ,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124610,Information Technology,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GNT2H,94251,69.4936445,G,H,NT2,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124610,Information Technology,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GOBCH,89318,71.5830116,G,H,OBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124610,Information Technology,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GSEBCH,150502,43.1964993,G,H,SEBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124610,Information Technology,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LOPENH,75371,76.8955509,L,H,OPEN,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124610,Information Technology,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LSCH,134425,51.7009371,L,H,SC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124610,Information Technology,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LNT1H,125381,56.2929777,L,H,NT1,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124610,Information Technology,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LOBCH,82809,73.7482517,L,H,OBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533124610,Information Technology,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LSEBCH,144766,46.6242967,L,H,SEBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533129310,Electrical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GOPENH,126427,55.6405756,G,H,OPEN,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533129310,Electrical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GSCH,191719,13.2656066,G,H,SC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533129310,Electrical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GNT2H,175841,25.8355418,G,H,NT2,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533129310,Electrical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GNT3H,129724,54.1537389,G,H,NT3,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533129310,Electrical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GOBCH,132267,53.2228937,G,H,OBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533129310,Electrical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GSEBCH,159291,37.6293706,G,H,SEBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533129310,Electrical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LOPENH,126618,55.6405756,L,H,OPEN,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533129310,Electrical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LSCH,151682,42.7403863,L,H,SC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533129310,Electrical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LOBCH,127085,55.2744499,L,H,OBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533137210,Electronics and Telecommunication Engg,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GOPENH,98005,68.3753318,G,H,OPEN,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533137210,Electronics and Telecommunication Engg,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GSCH,168774,31.9280223,G,H,SC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533137210,Electronics and Telecommunication Engg,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GVJH,155046,39.9024730,G,H,VJ,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533137210,Electronics and Telecommunication Engg,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GNT1H,140712,48.5587427,G,H,NT1,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533137210,Electronics and Telecommunication Engg,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GNT2H,118841,59.2797111,G,H,NT2,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533137210,Electronics and Telecommunication Engg,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GNT3H,102859,66.2972028,G,H,NT3,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533137210,Electronics and Telecommunication Engg,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GOBCH,101666,66.4263323,G,H,OBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533137210,Electronics and Telecommunication Engg,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GSEBCH,179690,22.8933117,G,H,SEBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533137210,Electronics and Telecommunication Engg,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LOPENH,94652,69.4561708,L,H,OPEN,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533137210,Electronics and Telecommunication Engg,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LSCH,169157,31.9226076,L,H,SC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533137210,Electronics and Telecommunication Engg,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LOBCH,102947,66.2972028,L,H,OBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533161210,Mechanical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GOPENH,124256,56.8426573,G,H,OPEN,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533161210,Mechanical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GSCH,194118,10.8694881,G,H,SC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533161210,Mechanical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GOBCH,130021,54.0903901,G,H,OBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533161210,Mechanical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GSEBCH,201411,3.1812183,G,H,SEBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533161210,Mechanical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LOPENH,134249,51.7009371,L,H,OPEN,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533161210,Mechanical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LNT2H,201807,2.6991623,L,H,NT2,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533161210,Mechanical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LNT3H,191297,13.4300699,L,H,NT3,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533161210,Mechanical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LOBCH,138795,49.4020979,L,H,OBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533161210,Mechanical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LSEBCH,157358,39.2328654,L,H,SEBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533161210,Mechanical Engineering,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LNT1H,165694,32.6791073,L,H,NT1,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533199510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GOPENH,77665,75.6522650,G,H,OPEN,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533199510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GSCH,126310,55.6405756,G,H,SC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533199510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GNT1H,113677,61.6834321,G,H,NT1,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533199510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GNT2H,100629,67.1459332,G,H,NT2,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533199510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GNT3H,84693,73.4722277,G,H,NT3,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533199510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GOBCH,79863,75.1927485,G,H,OBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533199510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,GSEBCH,107391,64.3453843,G,H,SEBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533199510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LOPENH,73292,77.1631566,L,H,OPEN,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533199510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LSCH,123431,57.4017459,L,H,SC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533199510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LOBCH,78325,75.4880541,L,H,OBC,B.Tech,2025,1
'05331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",'0533199510,Artificial Intelligence and Data Science,Un-Aided Home University : Savitribai Phule Pune University,Savitribai Phule Pune University,LSEBCH,81600,74.5404987,L,H,SEBC,B.Tech,2025,1
'05365,"Vardhaman Education & Welfare Society, Ahinsa Institute of Technology, Post. Dondaicha, Dhule",'0536519110,Civil Engineering,"Un-Aided Religious Minority - Jain Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GOPENH,196953,7.9877752,G,H,OPEN,B.Tech,2025,1
'05365,"Vardhaman Education & Welfare Society, Ahinsa Institute of Technology, Post. Dondaicha, Dhule",'0536519110,Civil Engineering,"Un-Aided Religious Minority - Jain Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",LOPENH,200006,4.7274462,L,H,OPEN,B.Tech,2025,1
'05365,"Vardhaman Education & Welfare Society, Ahinsa Institute of Technology, Post. Dondaicha, Dhule",'0536525110,Computer Technology,"Un-Aided Religious Minority - Jain Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GOPENH,147623,44.2599775,G,H,OPEN,B.Tech,2025,1
'05365,"Vardhaman Education & Welfare Society, Ahinsa Institute of Technology, Post. Dondaicha, Dhule",'0536525110,Computer Technology,"Un-Aided Religious Minority - Jain Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",LOPENH,102340,66.3866132,L,H,OPEN,B.Tech,2025,1
