institute code,institute name,branch code,course name,status,university,category,rank,percentile,gender,quota,category(1),branch,year,cap round
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111419110,Civil Engineering,Un-Aided Autonomous,Unknown,GSCS,122934,57.4376852,G,S,SC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111419110,Civil Engineering,Un-Aided Autonomous,Unknown,GSTS,197438,7.6100354,G,S,ST,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111419110,Civil Engineering,Un-Aided Autonomous,Unknown,GVJS,121792,57.8195751,G,S,VJ,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111419110,Civil Engineering,Un-Aided Autonomous,Unknown,GNT2S,107810,64.2631037,G,S,NT2,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111419110,Civil Engineering,Un-Aided Autonomous,Unknown,GOBCS,104800,65.6307130,G,S,OBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111419110,Civil Engineering,Un-Aided Autonomous,Unknown,LOPENS,87223,72.3760958,L,S,OPEN,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111419110,Civil Engineering,Un-Aided Autonomous,Unknown,LSCS,87965,71.8498844,L,S,SC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111419110,Civil Engineering,Un-Aided Autonomous,Unknown,LSTS,191811,13.2656066,L,S,ST,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111419110,Civil Engineering,Un-Aided Autonomous,Unknown,LOBCS,91401,70.7504568,L,S,OBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111419110,Civil Engineering,Un-Aided Autonomous,Unknown,TFWS,95563,69.2179237,T,S,TFWS,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111419110,Civil Engineering,Un-Aided Autonomous,Unknown,EWS,175881,25.7272727,E,S,EWS,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111419110,Civil Engineering,Un-Aided Autonomous,Unknown,PWDOPENS,89916,71.4842352,P,S,PWD,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111419110,Civil Engineering,Un-Aided Autonomous,Unknown,GSEBCS,108855,63.5767823,G,S,SEBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111419110,Civil Engineering,Un-Aided Autonomous,Unknown,LSTS,103470,66.1695365,L,S,ST,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,GOPENS,52057,84.4752545,G,S,OPEN,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,GSCS,72940,77.2287062,G,S,SC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,GSTS,134539,51.5716400,G,S,ST,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,GVJS,63833,80.7175218,G,S,VJ,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,GNT2S,52378,84.3018999,G,S,NT2,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,GNT3S,73521,77.1618860,G,S,NT3,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,GOBCS,53836,83.8802370,G,S,OBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,GSEBCS,107144,64.3453843,G,S,SEBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,LOPENS,25082,92.6886627,L,S,OPEN,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,LSCS,58859,82.2162613,L,S,SC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,LOBCS,42360,87.4115391,L,S,OBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,DEFOPENS,104647,65.6692751,D,S,OPEN,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,TFWS,40196,88.0840044,T,S,TFWS,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,EWS,70177,78.5512207,E,S,EWS,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,DEFSCS,69632,78.6137148,D,S,SC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,DEFOBCS,47514,85.8824755,D,S,OBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,DEFSEBCS,106994,64.3871019,D,S,SEBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,PWDOPENS,52356,84.3018999,P,S,PWD,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,PWDSCS,60305,81.7705077,P,S,PWD,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,PWDOBCS,53977,83.7934335,P,S,PWD,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,PWDSEBCS,95302,69.3295893,P,S,PWD,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,GOPENS,60449,81.6453226,G,S,OPEN,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,GSCS,79615,75.2107280,G,S,SC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,GSTS,167410,32.1650475,G,S,ST,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,GVJS,66026,79.8919296,G,S,VJ,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,GOBCS,63487,80.7807182,G,S,OBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,GSEBCS,129814,54.0903901,G,S,SEBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,LOPENS,56648,82.8811189,L,S,OPEN,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,LSCS,76228,76.6755200,L,S,SC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,LVJS,94048,69.8498837,L,S,VJ,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,LOBCS,57374,82.7776620,L,S,OBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,LSEBCS,111076,62.9184580,L,S,SEBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,TFWS,44273,86.7202099,T,S,TFWS,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,EWS,90790,71.1730870,E,S,EWS,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,DEFOPENS,58810,82.2162613,D,S,OPEN,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,DEFSCS,76490,76.5279741,D,S,SC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,DEFOBCS,58044,82.3938224,D,S,OBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,PWDOPENS,59136,82.1319232,P,S,PWD,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,PWDSCS,70368,78.4342571,P,S,PWD,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,PWDOBCS,57458,82.7776620,P,S,PWD,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,LSTS,62242,81.1295102,L,S,ST,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111426310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,GOPENS,60544,81.6453226,G,S,OPEN,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111426310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,GSCS,63425,80.7807182,G,S,SC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111426310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,GSTS,163344,35.5422955,G,S,ST,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111426310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,GOBCS,62992,80.9669596,G,S,OBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111426310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,GSEBCS,118472,59.3210117,G,S,SEBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111426310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,LOPENS,48334,85.5729148,L,S,OPEN,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111426310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,LVJS,92502,70.5072010,L,S,VJ,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111426310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,LNT3S,97789,68.3753318,L,S,NT3,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111426310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,LOBCS,55272,83.4378744,L,S,OBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111426310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,DEFOPENS,60196,81.8021201,D,S,OPEN,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111426310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,PWDOPENS,63121,80.9669596,P,S,PWD,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GOPENS,73464,77.1618860,G,S,OPEN,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GSCS,85115,73.2612864,G,S,SC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GNT2S,83199,73.6345056,G,S,NT2,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GOBCS,73718,77.1296846,G,S,OBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GSEBCS,168139,32.0884521,G,S,SEBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,LOPENS,57409,82.7776620,L,S,OPEN,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,LSCS,86631,72.6730266,L,S,SC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,LOBCS,70120,78.5512207,L,S,OBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,LSEBCS,144941,46.3957696,L,S,SEBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,TFWS,57488,82.7776620,T,S,TFWS,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,EWS,123416,57.4017459,E,S,EWS,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,DEFOPENS,73630,77.1618860,D,S,OPEN,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,DEFSCS,87152,72.3760958,D,S,SC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,DEFOBCS,75512,76.7694659,D,S,OBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,PWDOPENS,75480,76.7694659,P,S,PWD,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,PWDSCS,68105,79.3004726,P,S,PWD,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,PWDOBCS,74869,76.8973331,P,S,PWD,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GSTS,75448,76.7694659,G,S,ST,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,LSTS,71473,78.2396759,L,S,ST,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,ORPHAN,75672,76.7694659,O,N,ORPHAN,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GOPENS,103120,66.2972028,G,S,OPEN,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GSCS,124395,56.8426573,G,S,SC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GNT1S,119790,58.8994542,G,S,NT1,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GOBCS,110141,63.2914656,G,S,OBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,LOPENS,96171,69.0979021,L,S,OPEN,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,LVJS,176460,25.5643537,L,S,VJ,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,LOBCS,109146,63.5767823,L,S,OBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,TFWS,79211,75.2405919,T,S,TFWS,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,DEFOPENS,96389,68.9620341,D,S,OPEN,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,PWDOPENS,94974,69.4561708,P,S,PWD,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GSTS,112574,62.1365556,G,S,ST,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GSEBCS,112712,62.0615406,G,S,SEBC,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,LSTS,107483,64.3453843,L,S,ST,B.Tech,2025,2
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,LSEBCS,104124,65.8462319,L,S,SEBC,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111619110,Civil Engineering,Un-Aided,Unknown,GOPENH,117811,59.9607019,G,H,OPEN,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111619110,Civil Engineering,Un-Aided,Unknown,GSCH,135895,50.8281802,G,H,SC,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111619110,Civil Engineering,Un-Aided,Unknown,GVJH,158885,38.2479385,G,H,VJ,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111619110,Civil Engineering,Un-Aided,Unknown,GNT1H,202105,2.3750793,G,H,NT1,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111619110,Civil Engineering,Un-Aided,Unknown,GNT2H,161089,36.1161649,G,H,NT2,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111619110,Civil Engineering,Un-Aided,Unknown,GNT3H,200502,4.1530130,G,H,NT3,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111619110,Civil Engineering,Un-Aided,Unknown,GOBCH,141638,47.8015007,G,H,OBC,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111619110,Civil Engineering,Un-Aided,Unknown,LOPENH,126114,55.9381337,L,H,OPEN,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111619110,Civil Engineering,Un-Aided,Unknown,LOBCH,134781,51.5716400,L,H,OBC,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111619110,Civil Engineering,Un-Aided,Unknown,PWDOPENH,114833,60.9090909,P,H,PWD,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111619110,Civil Engineering,Un-Aided,Unknown,PWDOBCH,147167,45.2322221,P,H,PWD,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111619110,Civil Engineering,Un-Aided,Unknown,GSTH,144681,46.6242967,G,H,ST,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111619110,Civil Engineering,Un-Aided,Unknown,GNT1H,149649,43.5338318,G,H,NT1,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111619110,Civil Engineering,Un-Aided,Unknown,GSEBCH,152169,42.6339209,G,H,SEBC,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111619110,Civil Engineering,Un-Aided,Unknown,LSTH,141192,47.8905633,L,H,ST,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111619110,Civil Engineering,Un-Aided,Unknown,LSEBCH,152602,41.7471281,L,H,SEBC,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111624210,Computer Science and Engineering,Un-Aided,Unknown,GOPENH,94592,69.4936445,G,H,OPEN,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111624210,Computer Science and Engineering,Un-Aided,Unknown,GSCH,118253,59.3210117,G,H,SC,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111624210,Computer Science and Engineering,Un-Aided,Unknown,GSTH,182540,21.5408750,G,H,ST,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111624210,Computer Science and Engineering,Un-Aided,Unknown,GVJH,120737,58.4401523,G,H,VJ,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111624210,Computer Science and Engineering,Un-Aided,Unknown,GNT1H,131562,53.2657343,G,H,NT1,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111624210,Computer Science and Engineering,Un-Aided,Unknown,GNT2H,148047,43.9154166,G,H,NT2,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111624210,Computer Science and Engineering,Un-Aided,Unknown,GOBCH,105246,65.5190641,G,H,OBC,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111624210,Computer Science and Engineering,Un-Aided,Unknown,GSEBCH,138758,49.6043895,G,H,SEBC,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111624210,Computer Science and Engineering,Un-Aided,Unknown,LOPENH,78959,75.3562654,L,H,OPEN,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111624210,Computer Science and Engineering,Un-Aided,Unknown,LSCH,117802,59.9607019,L,H,SC,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111624210,Computer Science and Engineering,Un-Aided,Unknown,LNT1H,180389,22.4248107,L,H,NT1,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111624210,Computer Science and Engineering,Un-Aided,Unknown,LNT2H,142648,47.3563218,L,H,NT2,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111624210,Computer Science and Engineering,Un-Aided,Unknown,LOBCH,85436,73.1347962,L,H,OBC,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111624210,Computer Science and Engineering,Un-Aided,Unknown,LSEBCH,203492,0.3776046,L,H,SEBC,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111624210,Computer Science and Engineering,Un-Aided,Unknown,PWDOPENH,100602,67.1459332,P,H,PWD,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111624210,Computer Science and Engineering,Un-Aided,Unknown,PWDSCH,104189,65.8462319,P,H,PWD,B.Tech,2025,2
'01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",'0111624210,Computer Science and Engineering,Un-Aided,Unknown,PWDOBCH,99657,67.8236662,P,H,PWD,B.Tech,2025,2
